AddressId,AddressLabel,BuildingNumber,StreetDirection,StreetName,StreetType,ExtensionWithUnit,UnitType,UnitValue,ZipCode,Mailable,StatePlaneX,StatePlaneY,Latitude,Longitude,ID,Name,AddressBase,AddressExtension
1051196,1120 W Grace St Apt 15,1120,W,Grace,St,,Apt,15,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 15
1051197,1120 W Grace St Apt 16,1120,W,Grace,St,,Apt,16,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 16
1051198,1120 W Grace St Apt 17,1120,W,Grace,St,,Apt,17,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 17
1051199,1120 W Grace St Apt 18,1120,W,Grace,St,,Apt,18,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 18
1051200,1120 W Grace St Apt 19,1120,W,Grace,St,,Apt,19,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 19
1051201,1120 W Grace St Apt 2,1120,W,Grace,St,,Apt,2,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 2
1051202,1120 W Grace St Apt 3,1120,W,Grace,St,,Apt,3,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 3
1051203,1120 W Grace St Apt 4,1120,W,Grace,St,,Apt,4,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 4
1051204,1120 W Grace St Apt 5,1120,W,Grace,St,,Apt,5,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 5
1051205,1120 W Grace St Apt 6,1120,W,Grace,St,,Apt,6,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 6
1051206,1120 W Grace St Apt 7,1120,W,Grace,St,,Apt,7,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 7
1051207,1120 W Grace St Apt 8,1120,W,Grace,St,,Apt,8,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 8
1051208,1120 W Grace St Apt 9,1120,W,Grace,St,,Apt,9,23220,Yes,11785744.2081716,3726423.72797835,37.55256972,-77.45535428,0350,Fan District Association,1120 W Grace St,Apt 9
1076855,2 Strawberry St Apt 1,2,,Strawberry,St,,Apt,1,23220,Yes,11781668.9249836,3725820.66947319,37.5510366,-77.46943412,0350,Fan District Association,2 Strawberry St,Apt 1
1076856,2 Strawberry St Apt 2,2,,Strawberry,St,,Apt,2,23220,Yes,11781668.9249836,3725820.66947319,37.5510366,-77.46943412,0350,Fan District Association,2 Strawberry St,Apt 2
1070283,2234 Park Ave Apt 3,2234,,Park,Ave,,Apt,3,23220,Yes,11782679.5817549,3727700.80416435,37.55616951,-77.46587703,0350,Fan District Association,2234 Park Ave,Apt 3
1070281,2234 Park Ave Apt 1,2234,,Park,Ave,,Apt,1,23220,Yes,11782679.5817549,3727700.80416435,37.55616951,-77.46587703,0350,Fan District Association,2234 Park Ave,Apt 1
1070282,2234 Park Ave Apt 2,2234,,Park,Ave,,Apt,2,23220,Yes,11782679.5817549,3727700.80416435,37.55616951,-77.46587703,0350,Fan District Association,2234 Park Ave,Apt 2
1050832,917 W Grace St Apt 1,917,W,Grace,St,,Apt,1,23220,Yes,11786602.8052077,3725619.65314293,37.55033543,-77.45242345,0350,Fan District Association,917 W Grace St,Apt 1
1050834,917 W Grace St Apt 3,917,W,Grace,St,,Apt,3,23220,Yes,11786602.8052077,3725619.65314293,37.55033543,-77.45242345,0350,Fan District Association,917 W Grace St,Apt 3
0040834,1816 W Grace St Apt A,1816,W,Grace,St,,Apt,A,23220,Yes,11784395.3293077,3727429.8903361,37.55537376,-77.45996881,0350,Fan District Association,1816 W Grace St,Apt A
0040835,1816 W Grace St Apt B,1816,W,Grace,St,,Apt,B,23220,Yes,11784395.3293077,3727429.8903361,37.55537376,-77.45996881,0350,Fan District Association,1816 W Grace St,Apt B
3152921,1830 W Grace St Apt A,1830,W,Grace,St,,Apt,A,23220,Yes,11784233.3296317,3727546.23229502,37.55569816,-77.46052321,0350,Fan District Association,1830 W Grace St,Apt A
3008793,1830 W Grace St Apt B,1830,W,Grace,St,,Apt,B,23220,Yes,11784233.3296317,3727546.23229502,37.55569816,-77.46052321,0350,Fan District Association,1830 W Grace St,Apt B
1051513,1830 W Grace St Apt 1,1830,W,Grace,St,,Apt,1,23220,Yes,11784233.3296317,3727546.23229502,37.55569816,-77.46052321,0350,Fan District Association,1830 W Grace St,Apt 1
1051514,1830 W Grace St Apt 2,1830,W,Grace,St,,Apt,2,23220,Yes,11784233.3296317,3727546.23229502,37.55569816,-77.46052321,0350,Fan District Association,1830 W Grace St,Apt 2
1051418,1634 W Grace St Apt 1,1634,W,Grace,St,,Apt,1,23220,Yes,11784915.8594346,3727047.90553577,37.55430898,-77.45818779,0350,Fan District Association,1634 W Grace St,Apt 1
1051419,1634 W Grace St Apt 2,1634,W,Grace,St,,Apt,2,23220,Yes,11784915.8594346,3727047.90553577,37.55430898,-77.45818779,0350,Fan District Association,1634 W Grace St,Apt 2
1066111,1618 Monument Ave Apt 1,1618,,Monument,Ave,,Apt,1,23220,Yes,11784837.2303268,3726647.55102152,37.55321191,-77.45847426,0350,Fan District Association,1618 Monument Ave,Apt 1
1066112,1618 Monument Ave Apt 2,1618,,Monument,Ave,,Apt,2,23220,Yes,11784837.2303268,3726647.55102152,37.55321191,-77.45847426,0350,Fan District Association,1618 Monument Ave,Apt 2
1066113,1618 Monument Ave Apt 3,1618,,Monument,Ave,,Apt,3,23220,Yes,11784837.2303268,3726647.55102152,37.55321191,-77.45847426,0350,Fan District Association,1618 Monument Ave,Apt 3
1066114,1618 Monument Ave Apt 4,1618,,Monument,Ave,,Apt,4,23220,Yes,11784837.2303268,3726647.55102152,37.55321191,-77.45847426,0350,Fan District Association,1618 Monument Ave,Apt 4
1066115,1618 Monument Ave Apt 5,1618,,Monument,Ave,,Apt,5,23220,Yes,11784837.2303268,3726647.55102152,37.55321191,-77.45847426,0350,Fan District Association,1618 Monument Ave,Apt 5
1066116,1618 Monument Ave Apt 6,1618,,Monument,Ave,,Apt,6,23220,Yes,11784837.2303268,3726647.55102152,37.55321191,-77.45847426,0350,Fan District Association,1618 Monument Ave,Apt 6
1070096,1510 Park Ave Apt 1,1510,,Park,Ave,,Apt,1,23220,Yes,11785045.5780072,3725668.4706306,37.55051683,-77.45779287,0350,Fan District Association,1510 Park Ave,Apt 1
1070097,1510 Park Ave Apt 2,1510,,Park,Ave,,Apt,2,23220,Yes,11785045.5780072,3725668.4706306,37.55051683,-77.45779287,0350,Fan District Association,1510 Park Ave,Apt 2
1070098,1510 Park Ave Apt 3,1510,,Park,Ave,,Apt,3,23220,Yes,11785045.5780072,3725668.4706306,37.55051683,-77.45779287,0350,Fan District Association,1510 Park Ave,Apt 3
3152909,1011 W Grace St Apt 4,1011,W,Grace,St,,Apt,4,23220,Yes,11786241.2298154,3725894.44524427,37.55110108,-77.45366011,0350,Fan District Association,1011 W Grace St,Apt 4
1050835,1011 W Grace St Apt 1,1011,W,Grace,St,,Apt,1,23220,Yes,11786241.2298154,3725894.44524427,37.55110108,-77.45366011,0350,Fan District Association,1011 W Grace St,Apt 1
3008765,1011 W Grace St Apt 11b,1011,W,Grace,St,,Apt,11b,23220,Yes,11786241.2298154,3725894.44524427,37.55110108,-77.45366011,0350,Fan District Association,1011 W Grace St,Apt 11b
1050836,1011 W Grace St Apt 2,1011,W,Grace,St,,Apt,2,23220,Yes,11786241.2298154,3725894.44524427,37.55110108,-77.45366011,0350,Fan District Association,1011 W Grace St,Apt 2
1050837,1011 W Grace St Apt 3,1011,W,Grace,St,,Apt,3,23220,Yes,11786241.2298154,3725894.44524427,37.55110108,-77.45366011,0350,Fan District Association,1011 W Grace St,Apt 3
3183601,613 N Lombardy St Apt 103,613,N,Lombardy,St,,Apt,103,23220,Yes,11785447.8705097,3726834.88398018,37.55370784,-77.45636078,0350,Fan District Association,613 N Lombardy St,Apt 103
3183602,613 N Lombardy St Apt 202,613,N,Lombardy,St,,Apt,202,23220,Yes,11785447.8705097,3726834.88398018,37.55370784,-77.45636078,0350,Fan District Association,613 N Lombardy St,Apt 202
1051135,1106 W Grace St Apt 1,1106,W,Grace,St,,Apt,1,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 1
1051136,1106 W Grace St Apt 10,1106,W,Grace,St,,Apt,10,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 10
1051137,1106 W Grace St Apt 11,1106,W,Grace,St,,Apt,11,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 11
1051138,1106 W Grace St Apt 12,1106,W,Grace,St,,Apt,12,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 12
1051139,1106 W Grace St Apt 2,1106,W,Grace,St,,Apt,2,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 2
1051140,1106 W Grace St Apt 3,1106,W,Grace,St,,Apt,3,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 3
1051141,1106 W Grace St Apt 4,1106,W,Grace,St,,Apt,4,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 4
1051142,1106 W Grace St Apt 5,1106,W,Grace,St,,Apt,5,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 5
1051143,1106 W Grace St Apt 6,1106,W,Grace,St,,Apt,6,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 6
1051144,1106 W Grace St Apt 7,1106,W,Grace,St,,Apt,7,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 7
1051145,1106 W Grace St Apt 8,1106,W,Grace,St,,Apt,8,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 8
1051146,1106 W Grace St Apt 9,1106,W,Grace,St,,Apt,9,23220,Yes,11785835.0416514,3726357.89576094,37.55238617,-77.45504348,0350,Fan District Association,1106 W Grace St,Apt 9
3172049,935 W Grace St Ste A,935,W,Grace,St,,Ste,A,23220,Yes,11786437.1411689,3725771.3759366,37.55075714,-77.45298907,0350,Fan District Association,935 W Grace St,Ste A
3172050,935 W Grace St Ste B,935,W,Grace,St,,Ste,B,23220,Yes,11786437.1411689,3725771.3759366,37.55075714,-77.45298907,0350,Fan District Association,935 W Grace St,Ste B
0047628,411 N Harrison St Fl 1,411,N,Harrison,St,,Fl,1,23220,Yes,11786329.2391538,3725692.97320627,37.55054511,-77.45336425,0350,Fan District Association,411 N Harrison St,Fl 1
0047629,411 N Harrison St Fl 2,411,N,Harrison,St,,Fl,2,23220,Yes,11786329.2391538,3725692.97320627,37.55054511,-77.45336425,0350,Fan District Association,411 N Harrison St,Fl 2
1056018,513 N Harrison St Apt 2,513,N,Harrison,St,,Apt,2,23220,Yes,11786494.519335,3725927.79753977,37.55118496,-77.45278517,0350,Fan District Association,513 N Harrison St,Apt 2
1056019,513 N Harrison St Apt 3,513,N,Harrison,St,,Apt,3,23220,Yes,11786494.519335,3725927.79753977,37.55118496,-77.45278517,0350,Fan District Association,513 N Harrison St,Apt 3
1056020,513 N Harrison St Apt 4,513,N,Harrison,St,,Apt,4,23220,Yes,11786494.519335,3725927.79753977,37.55118496,-77.45278517,0350,Fan District Association,513 N Harrison St,Apt 4
1056021,513 N Harrison St Apt 5,513,N,Harrison,St,,Apt,5,23220,Yes,11786494.519335,3725927.79753977,37.55118496,-77.45278517,0350,Fan District Association,513 N Harrison St,Apt 5
1056022,513 N Harrison St Apt 6,513,N,Harrison,St,,Apt,6,23220,Yes,11786494.519335,3725927.79753977,37.55118496,-77.45278517,0350,Fan District Association,513 N Harrison St,Apt 6
1056017,513 N Harrison St Apt 1,513,N,Harrison,St,,Apt,1,23220,Yes,11786494.519335,3725927.79753977,37.55118496,-77.45278517,0350,Fan District Association,513 N Harrison St,Apt 1
1073333,305 N Robinson St Apt A,305,N,Robinson,St,,Apt,A,23220,Yes,11781214.6250392,3727543.2779046,37.55578087,-77.47093636,0350,Fan District Association,305 N Robinson St,Apt A
1035889,10 S Brunswick St Apt A,10,S,Brunswick,St,,Apt,A,23220,Yes,11785130.3908297,3723946.82512377,37.54578624,-77.4575659,0350,Fan District Association,10 S Brunswick St,Apt A
1035890,10 S Brunswick St Apt B,10,S,Brunswick,St,,Apt,B,23220,Yes,11785130.3908297,3723946.82512377,37.54578624,-77.4575659,0350,Fan District Association,10 S Brunswick St,Apt B
1066490,2606 Monument Ave Apt A,2606,,Monument,Ave,,Apt,A,23220,Yes,11781811.3817197,3728859.11155902,37.55937656,-77.46882826,0350,Fan District Association,2606 Monument Ave,Apt A
1066491,2606 Monument Ave Apt B,2606,,Monument,Ave,,Apt,B,23220,Yes,11781811.3817197,3728859.11155902,37.55937656,-77.46882826,0350,Fan District Association,2606 Monument Ave,Apt B
1066492,2606 Monument Ave Apt C,2606,,Monument,Ave,,Apt,C,23220,Yes,11781811.3817197,3728859.11155902,37.55937656,-77.46882826,0350,Fan District Association,2606 Monument Ave,Apt C
0064785,2614 W Main St Apt 1,2614,W,Main,St,,Apt,1,23220,Yes,11780396.9406509,3726234.69850077,37.55221167,-77.47380605,0350,Fan District Association,2614 W Main St,Apt 1
0064786,2614 W Main St Apt 2,2614,W,Main,St,,Apt,2,23220,Yes,11780396.9406509,3726234.69850077,37.55221167,-77.47380605,0350,Fan District Association,2614 W Main St,Apt 2
3153135,2614 W Main St Apt A,2614,W,Main,St,,Apt,A,23220,Yes,11780396.9406509,3726234.69850077,37.55221167,-77.47380605,0350,Fan District Association,2614 W Main St,Apt A
3009577,2614 W Main St Apt B,2614,W,Main,St,,Apt,B,23220,Yes,11780396.9406509,3726234.69850077,37.55221167,-77.47380605,0350,Fan District Association,2614 W Main St,Apt B
3152004,1 N Mulberry St Apt 1a,1,N,Mulberry,St,,Apt,1a,23220,Yes,11780295.3486625,3726375.49644752,37.55260137,-77.4741512,0350,Fan District Association,1 N Mulberry St,Apt 1a
3152005,1 N Mulberry St Apt 1b,1,N,Mulberry,St,,Apt,1b,23220,Yes,11780295.3486625,3726375.49644752,37.55260137,-77.4741512,0350,Fan District Association,1 N Mulberry St,Apt 1b
3152778,2530 W Main St Apt B,2530,W,Main,St,,Apt,B,23220,Yes,11780611.9074126,3726141.77808294,37.55195007,-77.47306804,0350,Fan District Association,2530 W Main St,Apt B
3008361,2503 Floyd Ave Apt A,2503,,Floyd,Ave,,Apt,A,23220,Yes,11781006.1231596,3726326.05724193,37.55244436,-77.47170133,0350,Fan District Association,2503 Floyd Ave,Apt A
3152934,2503 Floyd Ave Apt B,2503,,Floyd,Ave,,Apt,B,23220,Yes,11781006.1231596,3726326.05724193,37.55244436,-77.47170133,0350,Fan District Association,2503 Floyd Ave,Apt B
1047424,2503 Floyd Ave Apt 1,2503,,Floyd,Ave,,Apt,1,23220,Yes,11781006.1231596,3726326.05724193,37.55244436,-77.47170133,0350,Fan District Association,2503 Floyd Ave,Apt 1
1047425,2503 Floyd Ave Apt 2,2503,,Floyd,Ave,,Apt,2,23220,Yes,11781006.1231596,3726326.05724193,37.55244436,-77.47170133,0350,Fan District Association,2503 Floyd Ave,Apt 2
1033463,215 N Arthur Ashe Blvd Apt 1,215,N,Arthur Ashe,Blvd,,Apt,1,23220,Yes,11780391.976422,3727423.59343268,37.55547679,-77.47377859,0350,Fan District Association,215 N Arthur Ashe Blvd,Apt 1
1033464,215 N Arthur Ashe Blvd Apt 2,215,N,Arthur Ashe,Blvd,,Apt,2,23220,Yes,11780391.976422,3727423.59343268,37.55547679,-77.47377859,0350,Fan District Association,215 N Arthur Ashe Blvd,Apt 2
1054044,2712 Grove Ave Apt 1,2712,,Grove,Ave,,Apt,1,23220,Yes,11780400.7844753,3727203.74019785,37.55487276,-77.47375645,0350,Fan District Association,2712 Grove Ave,Apt 1
1054045,2712 Grove Ave Apt 10,2712,,Grove,Ave,,Apt,10,23220,Yes,11780400.7844753,3727203.74019785,37.55487276,-77.47375645,0350,Fan District Association,2712 Grove Ave,Apt 10
1054046,2712 Grove Ave Apt 11,2712,,Grove,Ave,,Apt,11,23220,Yes,11780400.7844753,3727203.74019785,37.55487276,-77.47375645,0350,Fan District Association,2712 Grove Ave,Apt 11
1054047,2712 Grove Ave Apt 12,2712,,Grove,Ave,,Apt,12,23220,Yes,11780400.7844753,3727203.74019785,37.55487276,-77.47375645,0350,Fan District Association,2712 Grove Ave,Apt 12
1054048,2712 Grove Ave Apt 13,2712,,Grove,Ave,,Apt,13,23220,Yes,11780400.7844753,3727203.74019785,37.55487276,-77.47375645,0350,Fan District Association,2712 Grove Ave,Apt 13
1054049,2712 Grove Ave Apt 14,2712,,Grove,Ave,,Apt,14,23220,Yes,11780400.7844753,3727203.74019785,37.55487276,-77.47375645,0350,Fan District Association,2712 Grove Ave,Apt 14
1054054,2712 Grove Ave Apt 6,2712,,Grove,Ave,,Apt,6,23220,Yes,11780400.7844753,3727203.74019785,37.55487276,-77.47375645,0350,Fan District Association,2712 Grove Ave,Apt 6
1054055,2712 Grove Ave Apt 7,2712,,Grove,Ave,,Apt,7,23220,Yes,11780400.7844753,3727203.74019785,37.55487276,-77.47375645,0350,Fan District Association,2712 Grove Ave,Apt 7
1054056,2712 Grove Ave Apt 8,2712,,Grove,Ave,,Apt,8,23220,Yes,11780400.7844753,3727203.74019785,37.55487276,-77.47375645,0350,Fan District Association,2712 Grove Ave,Apt 8
1054057,2712 Grove Ave Apt 9,2712,,Grove,Ave,,Apt,9,23220,Yes,11780400.7844753,3727203.74019785,37.55487276,-77.47375645,0350,Fan District Association,2712 Grove Ave,Apt 9
1063166,2327 W Main St Apt A,2327,W,Main,St,,Apt,A,23220,Yes,11781294.7643146,3725729.6752326,37.55079792,-77.47072813,0350,Fan District Association,2327 W Main St,Apt A
1063167,2327 W Main St Apt B,2327,W,Main,St,,Apt,B,23220,Yes,11781294.7643146,3725729.6752326,37.55079792,-77.47072813,0350,Fan District Association,2327 W Main St,Apt B
1066483,2602 Monument Ave Apt A,2602,,Monument,Ave,,Apt,A,23220,Yes,11781848.1874204,3728836.19493818,37.55931252,-77.46870216,0350,Fan District Association,2602 Monument Ave,Apt A
1066484,2602 Monument Ave Apt B,2602,,Monument,Ave,,Apt,B,23220,Yes,11781848.1874204,3728836.19493818,37.55931252,-77.46870216,0350,Fan District Association,2602 Monument Ave,Apt B
1066485,2602 Monument Ave Apt C,2602,,Monument,Ave,,Apt,C,23220,Yes,11781848.1874204,3728836.19493818,37.55931252,-77.46870216,0350,Fan District Association,2602 Monument Ave,Apt C
1051883,2602 W Grace St Apt 1,2602,W,Grace,St,,Apt,1,23220,Yes,11782060.1994635,3729120.09102394,37.56008579,-77.46796008,0350,Fan District Association,2602 W Grace St,Apt 1
3169822,2602 W Grace St Unit 2,2602,W,Grace,St,,Unit,2,23220,Yes,11782060.1994635,3729120.09102394,37.56008579,-77.46796008,0350,Fan District Association,2602 W Grace St,Unit 2
1070036,1011 Park Ave Apt 1,1011,,Park,Ave,,Apt,1,23220,Yes,11785594.1835373,3725164.21967061,37.5491154,-77.45591982,0350,Fan District Association,1011 Park Ave,Apt 1
1066486,2604 Monument Ave Apt A,2604,,Monument,Ave,,Apt,A,23220,Yes,11781828.7429054,3728847.30613643,37.55934361,-77.46876882,0350,Fan District Association,2604 Monument Ave,Apt A
1066487,2604 Monument Ave Apt B,2604,,Monument,Ave,,Apt,B,23220,Yes,11781828.7429054,3728847.30613643,37.55934361,-77.46876882,0350,Fan District Association,2604 Monument Ave,Apt B
1066488,2604 Monument Ave Apt C,2604,,Monument,Ave,,Apt,C,23220,Yes,11781828.7429054,3728847.30613643,37.55934361,-77.46876882,0350,Fan District Association,2604 Monument Ave,Apt C
0064623,2301 W Main St Apt A,2301,W,Main,St,,Apt,A,23220,Yes,11781580.0947807,3725603.57738769,37.55044308,-77.4697487,0350,Fan District Association,2301 W Main St,Apt A
3010273,319 N Robinson St Apt A,319,N,Robinson,St,,Apt,A,23220,Yes,11781236.2647597,3727602.4175501,37.55594264,-77.47085949,0350,Fan District Association,319 N Robinson St,Apt A
1063277,2710 W Main St Apt 1,2710,W,Main,St,,Apt,1,23220,Yes,11780081.0551279,3726364.6621516,37.55257801,-77.47489078,0350,Fan District Association,2710 W Main St,Apt 1
1067332,6 N Mulberry St Apt A,6,N,Mulberry,St,,Apt,A,23220,Yes,11780242.7418124,3726466.26857568,37.55285222,-77.47432925,0350,Fan District Association,6 N Mulberry St,Apt A
1047487,2709 Floyd Ave Apt A,2709,,Floyd,Ave,,Apt,A,23220,Yes,11780235.2582315,3726668.40104544,37.55340754,-77.47434749,0350,Fan District Association,2709 Floyd Ave,Apt A
1047488,2709 Floyd Ave Apt B,2709,,Floyd,Ave,,Apt,B,23220,Yes,11780235.2582315,3726668.40104544,37.55340754,-77.47434749,0350,Fan District Association,2709 Floyd Ave,Apt B
1047460,2523 Floyd Ave Apt A,2523,,Floyd,Ave,,Apt,A,23220,Yes,11780760.310331,3726436.46318911,37.55275491,-77.47254508,0350,Fan District Association,2523 Floyd Ave,Apt A
1047461,2523 Floyd Ave Apt B,2523,,Floyd,Ave,,Apt,B,23220,Yes,11780760.310331,3726436.46318911,37.55275491,-77.47254508,0350,Fan District Association,2523 Floyd Ave,Apt B
3009064,2703 Hanover Ave Apt A,2703,,Hanover,Ave,,Apt,A,23220,Yes,11780640.1537472,3727462.17636077,37.55557533,-77.47292105,0350,Fan District Association,2703 Hanover Ave,Apt A
1055611,2703 Hanover Ave Apt 1,2703,,Hanover,Ave,,Apt,1,23220,Yes,11780640.1537472,3727462.17636077,37.55557533,-77.47292105,0350,Fan District Association,2703 Hanover Ave,Apt 1
1033496,307 N Arthur Ashe Blvd Apt 6,307,N,Arthur Ashe,Blvd,,Apt,6,23220,Yes,11780519.8839746,3727738.09706877,37.55633666,-77.47332557,0350,Fan District Association,307 N Arthur Ashe Blvd,Apt 6
1033497,307 N Arthur Ashe Blvd Apt 7,307,N,Arthur Ashe,Blvd,,Apt,7,23220,Yes,11780519.8839746,3727738.09706877,37.55633666,-77.47332557,0350,Fan District Association,307 N Arthur Ashe Blvd,Apt 7
1033498,307 N Arthur Ashe Blvd Apt 8,307,N,Arthur Ashe,Blvd,,Apt,8,23220,Yes,11780519.8839746,3727738.09706877,37.55633666,-77.47332557,0350,Fan District Association,307 N Arthur Ashe Blvd,Apt 8
1033499,307 N Arthur Ashe Blvd Apt 9,307,N,Arthur Ashe,Blvd,,Apt,9,23220,Yes,11780519.8839746,3727738.09706877,37.55633666,-77.47332557,0350,Fan District Association,307 N Arthur Ashe Blvd,Apt 9
